name,region,address
대포서원,경남 산청군,경상남도 산청군 생초면 명지대포로236번길 183
남강댐 물 문화관,경남 진주시,경상남도 진주시 내동면 삼계로 455-46
주남저수지 생태학습관,경남 창원시,경상남도 창원시 의창구 동읍 주남로101번길 26
상연대(함양),경남 함양군,경상남도 함양군 백전면 백운산길 3-291
소노서원,경남 양산시,경상남도 양산시 상북면 소노2길 13-27
용추자연휴양림,경남 함양군,경상남도 함양군 안의면 용추휴양림길 158
합천 옥전 고분군,경남 합천군,경상남도 합천군 쌍책면 성산리
한산대첩기념비,경남 통영시,경상남도 통영시 한산면 한산일주로 70
망운암(남해),경남 남해군,경상남도 남해군 남해읍 남서대로2240번길 708
의령 청미래체험휴양마을,경남 의령군,경상남도 의령군 의령읍 수암로2길 1-4
송씨고가 사의정,경남 합천군,경상남도 합천군 대병면 서부로 2551-3
흥부암(김해),경남 김해시,경상남도 김해시 전하로 269-74
물사랑교육농장,경남 진주시,경상남도 진주시 대평면 호반로 414-11
도산서원(고성),경남 고성군,경상남도 고성군 구만면 화림3길 88
서산서원,경남 함안군,경상남도 함안군 군북면 사군로 1235
미륵도,경남 통영시,경상남도 통영시 산양읍 원항1길 274
회원현성지,경남 창원시,경상남도 창원시 마산합포구 서원곡2길 119
밀양한천 테마파크,경남 밀양시,경상남도 밀양시 산내면 봉의로 58-31
산청향교,경남 산청군,경상남도 산청군 산청읍 중앙로59번길 20-5
옥산서원,경남 하동군,경상남도 하동군 옥종면 옥산서원길 61-7
거창 요수정,경남 거창군,경상남도 거창군 위천면 은하리길 100
표충비,경남 밀양시,경상남도 밀양시 무안면 동부동안길 4
청룡대각석,경남 창원시,경상남도 창원시 진해구 가주로 35
옥녀봉(거제),경남 거제시,경상남도 거제시 아주동
경호강,경남 산청군,경상남도 산청군 산청읍 산청대로
무산사,경남 함안군,경상남도 함안군 칠서면 무릉길 75
당포성지,경남 통영시,경상남도 통영시 산양읍 삼덕리
추봉도,경남 통영시,경상남도 통영시 한산면
부은암(밀양),경남 밀양시,경상남도 밀양시 삼랑진읍 천태로 451-94
관음정사(김해),경남 김해시,경상남도 김해시 진례면 평지길 299
창녕 송현동 마애여래좌상,경남 창녕군,경상남도 창녕군 창녕읍 화왕산로 55-12
지리산국립공원(산청),경남 산청군,경상남도 산청군 시천면 지리산대로 320-2
창녕 인양사 조성비,경남 창녕군,경상남도 창녕군 창녕읍 교리 302-3
진양호,경남 진주시,경상남도 진주시 판문동
진양호자연생태문화탐방로,경남 진주시,경상남도 진주시 남강로1번길 96-6
통영항 꿀빵거리,경남 통영시,경상남도 통영시 중앙동
덕포해수욕장,경남 거제시,경상남도 거제시 덕포5길
구계서원,경남 사천시,경상남도 사천시 사천읍 구암두문로 361-17
시루봉,경남 창원시,경남 창원시 진해구 자은동
용호도,경남 통영시,경상남도 통영시 한산면 용호리
사촌해수욕장,경남 남해군,경상남도 남해군 남면 남면로1229번길 44
창녕석리성씨고가,경남 창녕군,경상남도 창녕군 대지면 석동1길 11
하동 옥종딸기마을,경남 하동군,경상남도 하동군 옥종면 북방우회길 7-4
청마 생가,경남 통영시,경상남도 통영시 망일1길 82
고현리 공룡발자국화석,경남 창원시,경상남도 창원시 마산합포구 진동면 고현장터길 39
원효암(양산),경남 양산시,경상남도 양산시 상북면 천성산길 727-82
운대암(남해),경남 남해군,경상남도 남해군 창선면 창선로153번길 240
도남항 동방파제 등대 (연필등대),경남 통영시,경상남도 통영시 도남로 269-38
가호서원,경남 진주시,경상남도 진주시 이반성면 용암길 59-2
가섭암지 마애여래삼존입상,경남 거창군,경상남도 거창군 위천면 상천리
화산서원,경남 함양군,경상남도 함양군 수동면 수동내동길 7-12
운암서원(창원),경남 창원시,경상남도 창원시 의창구 사화로 311
구영해수욕장,경남 거제시,경남 거제시 장목면 거제북로
미녀산(미녀봉),경남 거창군,경남 거창군 가조면 기리2길
목계서원,경남 산청군,경상남도 산청군 단성면 석대로525번길 40-13
평천서원,경남 산청군,경상남도 산청군 생초면 왕산로 439-13
우계당서원,경남 산청군,경상남도 산청군 차황면 친환경로3612번길 108
미숭산관광지,경남 합천군,경상남도 합천군 야로면 미숭산로 343
황계폭포,경남 합천군,경상남도 합천군 용주면 황계2길 30
남강서원(양산),경남 양산시,경상남도 양산시 용주로 300
고현성,경남 거제시,경상남도 거제시 고현동
지리산생태과학관,경남 하동군,경상남도 하동군 악양면 섬진강대로 3358-30
응석사(진주),경남 진주시,경상남도 진주시 집현면 응석로 435
거창 솔향기돌담마을,경남 거창군,경상남도 거창군 웅양면 동호3길 20
함양향교,경남 함양군,경상남도 함양군 함양읍 원교길 46-7
거창향교,경남 거창군,경상남도 거창군 거창읍 성산길 34
안정사,경남 통영시,경상남도 통영시 광도면 안정1길 363
자굴산,경남 의령군,경상남도 의령군 칠곡면 자굴산로8길
안국사(함양),경남 함양군,경상남도 함양군 마천면 천왕봉로 1035-337
몽고정,경남 창원시,경상남도 창원시 마산합포구 자산동
남계서원,경남 밀양시,경상남도 밀양시 청도면 두곡3길 43-16
윤이상 생가,경남 통영시,경상남도 통영시 중앙로 27
용암정(거창),경남 거창군,경상남도 거창군 북상면 말목고개길 222-240
거열산성군립공원,경남 거창군,경상남도 거창군 거창읍 거안로 1173-47
무학산,경남 창원시,경상남도 창원시 마산합포구 교방동7길 3
용산서원(밀양),경남 밀양시,경상남도 밀양시 멍에실로 117-4
아라가야 고분군,경남 함안군,경상남도 함안군 가야읍 삼기길 91
와룡산,경남 사천시,경상남도 사천시 사남면
수포대,경남 거창군,경남 거창군 가조면 가조가야로
의곡사(진주),경남 진주시,경상남도 진주시 의곡길 72
