name,region,address
장흥다목적댐 물 문화관,전남 장흥군,전라남도 장흥군 유치면 지천길 52-227
마한문화공원,전남 영암군,전라남도 영암군 시종면 남해당로 65
대한조선 홍보관 및 YARD,전남 해남군,전라남도 해남군 화원면 조선소길 498
백운사(광양),전남 광양시,전라남도 광양시 옥룡면 백운사길 352
보성 골망태다원,전남 보성군,전라남도 보성군 보성읍 노산길 5-56
순천자연휴양림,전남 순천시,전라남도 순천시 서면 청소년수련원길 170
비금 원평/하누넘해수욕장,전남 신안군,전라남도 신안군 비금면 하누넘해수욕장길 246
마천목장군과 도깨비살,전남 곡성군,전라남도 곡성군 석곡면 방주마천목길 135-2
예송해수욕장,전남 완도군,전라남도 완도군 보길면 예송리
조도(조도6군도),전남 진도군,전라남도 진도군 조도면
함평곤충생태관,전남 함평군,전라남도 함평군 함평읍 운교리 500-1번지
보성향교,전남 보성군,전라남도 보성군 보성읍 중앙로 58-23
시가문화유적지,전남 담양군,전라남도 담양군 가사문학면 가사문학로 877
송석정,전남 화순군,전라남도 화순군 이양면 강정길 68
나주 순교성지,전남 나주시,전라남도 나주시 박정길 7-40
구례 석주관 칠의사묘,전남 구례군,전라남도 구례군 토지면 송정리
오봉산,전남 보성군,전남 보성군 득량면 해평리
운암사(광양),전남 광양시,전라남도 광양시 옥룡면 운암길 83
당사도,전남 완도군,전라남도 완도군 소안면 당사도길 17-19
담양향교,전남 담양군,전라남도 담양군 담양읍 향교길 19
불갑저수지 수변공원,전남 영광군,전라남도 영광군 불갑면 방마로 151
화순향교,전남 화순군,전라남도 화순군 화순읍 교동2길 14
백운산 동곡계곡,전남 광양시,전라남도 광양시 옥룡면 약수제단길 154
순천만백리길,전남 순천시,전라남도 순천시 해룡면 와온길 133
무안 감풀마을 [농촌전통테마],전남 무안군,전라남도 무안군 현경면 외반리
금곡사(강진),전남 강진군,전라남도 강진군 군동면 까치내로 261-21
남희정,전남 담양군,전라남도 담양군 담양읍
해남 송호리 해송림,전남 해남군,전라남도 해남군 송지면 땅끝해안로 1827
땅끝길,전남 해남군,전라남도 해남군 송지면 땅끝마을길 42
외동어촌체험마을,전남 여수시,전라남도 여수시 대경도4길 41-1
담양 메타프로방스,전남 담양군,전라남도 담양군 담양읍 깊은실길 2-17
도선국사마을,전남 광양시,전라남도 광양시 옥룡면 상산길 48
기독교인 순교지,전남 영광군,전라남도 영광군 염산면 향화로5길 34-30
영암 학계리석불입상,전남 영암군,전라남도 영암군 학산면 학계리
백운산자연휴양림,전남 광양시,전라남도 광양시 옥룡면 백계로 337
충무사(고흥),전남 고흥군,전라남도 고흥군 도화면 충무사길 150
나주 복암리 고분군,전남 나주시,전라남도 나주시 다시면 백호로 287
대전해수욕장,전남 고흥군,전라남도 고흥군 두원면 두원로 1306-30
화순 오지호 생가,전남 화순군,전라남도 화순군 동복면 독상1길 48-1
장성 황룡 전적,전남 장성군,전라남도 장성군 황룡면 내황길 50-8
무안 용월리 백로와 왜가리 번식지,전남 무안군,전라남도 무안군 무안읍 백로로 266-1
상화도(고흥),전남 고흥군,전라남도 고흥군 도양읍 상화도길
영보정,전남 영암군,전라남도 영암군 덕진면 영보정길 10-8
구암사(진도군),전남 진도군,전라남도 진도군 임회면 상만길 58
다도해 국립공원(완도),전남 완도군,전라남도 완도군 완도읍 개포로62번길 17-12
송평해변,전남 해남군,전라남도 해남군 화산면 평호길 450
영산강,전남 담양군,전라남도 담양군 수북면 개동신기길
완도 맹선리 상록수림,전남 완도군,전라남도 완도군 소안면 소안로 1107
사구미해변,전남 해남군,전라남도 해남군 송지면 사구미길 20
충의사(최경회장군),전남 화순군,전라남도 화순군 동면 충의로 409
일월사(보성),전남 보성군,전라남도 보성군 율어면 유신길 195
노화 북고어촌체험마을,전남 완도군,전라남도 완도군 노화읍 북고길 82
장흥 상선약수마을,전남 장흥군,전남 장흥군 장흥읍 평화리
녹동서원,전남 영암군,전라남도 영암군 영암읍 교동로 73
완도향교,전남 완도군,전라남도 완도군 완도읍 죽청길 94-73
이충무공승전공원,전남 진도군,전라남도 진도군 군내면 진도대로 8439-19
원불교영산성지,전남 영광군,전라남도 영광군 백수읍 성지로 1345
득량도,전남 고흥군,전라남도 고흥군 도양읍 득량관선길 91
흥륜사(순천),전남 순천시,전라남도 순천시 장대길 102
창평 남극루,전남 담양군,전라남도 담양군 창평면 삼천리
무안 식영정,전남 무안군,전라남도 무안군 몽탄면 호반로 562-15
계마항,전남 영광군,전라남도 영광군 홍농읍 계마리
