name,region,address,Latitude,Longitude
부안김씨종중고문서,전북 부안군,전라북도 부안군 보안면 우동길 47-20,35.6210974,126.6392659
순창 충신리 석장승,전북 순창군,전라북도 순창군 순창읍 장류로 407-11,35.3771609,127.1480619
운곡습지,전북 고창군,전라북도 고창군 아산면 용계리 212번지,35.4754448,126.6326236
낙양사,전북 김제시,전라북도 김제시 금구면 청운4길 87-3,35.8115444,126.9801116
금강호 관광지,전북 군산시,전북 군산시 성산면 성덕리,36.0177549,126.7680125
달오름마을,전북 남원시,전라북도 남원시 인월면 인월서길 42,35.4567719,127.5926244
완주 두억마을 [농촌체험휴양마을],전북 완주군,전라북도 완주군 용진읍 두억길 13-12,35.8955824,127.1913175
만경강,전북 익산시,전라북도 익산시 춘포면 만경강길 905,35.8989883,127.0258058
뱀사골 와운마을,전북 남원시,전라북도 남원시 산내면 와운길 249,35.3628538,127.5925994
옥구향교,전북 군산시,전라북도 군산시 옥구읍 광월길 33-50,35.9305628,126.7071797
남원성,전북 남원시,전라북도 남원시 동충동,35.4115453,127.3815747
약수암(전주),전북 전주시,전라북도 전주시 덕진구 도당산로 46-10,35.8450654,127.1583995
대모암(순창),전북 순창군,전라북도 순창군 순창읍 장류로 197-22,35.3728763,127.1240598
완주 안덕마을,전북 완주군,전라북도 완주군 구이면 장파길 72,35.6950703,127.0998489
백학관광농원,전북 정읍시,전라북도 정읍시 백학3길 81-30,35.4992075,126.8469403
선비문화체험관 우리누리,전북 정읍시,전라북도 정읍시 산내면 청정로 1694,35.5763587,127.0650435
내장산 굴거리나무군락,전북 정읍시,전라북도 정읍시 내장산로 987-30,35.4865305,126.9165026
순창향교,전북 순창군,전라북도 순창군 순창읍 교성1길 13,35.3734718,127.1343916
정읍어린이교통공원,전북 정읍시,전라북도 정읍시 벚꽃로 537,35.5559628,126.8694779
익산 중앙동 구 삼산의원,전북 익산시,전라북도 익산시 중앙로 22-253,35.937781,126.9492563
임실 오수망루,전북 임실군,전라북도 임실군 오수면 오수로 146,35.5381001,127.3288103
토옥동계곡,전북 장수군,전라북도 장수군 계북면 양악리,35.7949685,127.6693978
정읍 보화리 석조이불입상,전북 정읍시,전라북도 정읍시 소성면 보화리 116,35.5592362,126.7772921
익산제석사지,전북 익산시,전라북도 익산시 왕궁면 왕궁리,35.974286,127.0639906
백운관광농원,전북 진안군,전라북도 진안군 백운면 백운동로 426-5,35.6817646,127.435794
신림저수지,전북 고창군,전라북도 고창군 신림면 왕림로 130,35.4676999,126.7076331
진포시비공원,전북 군산시,전라북도 군산시 내흥동,35.9973381,126.7586379
상원사(고창),전북 고창군,전라북도 고창군 고창읍 월곡리,35.4395856,126.7264944
무주 신풍령약수터,전북 무주군,전라북도 무주군 무풍면 구천동로,35.8918153,127.8162145
선운산 생태숲,전북 고창군,전라북도 고창군 아산면 선운사로 158-6,35.502533,126.5866689
내도리강변유원지,전북 무주군,전라북도 무주군 무주읍 내도로 126,36.0167105,127.6450692
모항갯벌체험장,전북 부안군,전라북도 부안군 변산면 모항길 107,35.5872168,126.5138679
원등산,전북 완주군,전라북도 완주군 소양면 해월리 다리목마을 일원,35.884568,127.260458
신광사(장수),전북 장수군,전라북도 장수군 천천면 신광길 31,35.7047943,127.4947199
고창 무장 동학농민혁명 기포지,전북 고창군,전라북도 고창군 공음면 구암리,35.4018391,126.506708
문수사(고창),전북 고창군,전라북도 고창군 고수면 칠성길 135,35.3808119,126.7260064
장수 봉덕리 느티나무,전북 장수군,전라북도 장수군 천천면 고금길 48,35.7353108,127.5286263
백제도예원,전북 익산시,전라북도 익산시 하나로 685,35.9400674,126.9801655
진포대첩 기념탑,전북 군산시,전라북도 군산시 성산면 강변로 477,36.0112627,126.756237
내장산조각공원,전북 정읍시,전라북도 정읍시 내장호반로 214,35.4996462,126.9170929
옥산서원,전북 정읍시,전라북도 정읍시 소성면 애당모촌길 9,35.5298925,126.7799029
백현서원,전북 완주군,전라북도 완주군 고산면 눈기러기로 66-73,35.9857436,127.2121063
고스락,전북 익산시,전라북도 익산시 함열읍 익산대로 1424-14,36.046271,126.9596013
