name,region,address
순정효황후윤씨친가,서울 중구,서울특별시 중구 퇴계로34길 28
숭례문,서울 중구,서울특별시 중구 세종대로 40
숭인근린공원,서울 종로구,서울특별시 종로구 동망산길 150
스파 도향,서울 강남구,서울특별시 강남구 논현로 611
스파레이,서울 서초구,서울특별시 서초구 강남대로107길 5
승가사(서울),서울 종로구,서울특별시 종로구 비봉4길 213
승동교회,서울 종로구,서울특별시 종로구 인사동길 7-1
시간을 담다,서울 중구,서울특별시 중구 삼일대로8길 20-1
신검사(서울),서울 강북구,서울특별시 강북구 삼양로179길 209-44
신당동 떡볶이 골목,서울 중구,서울특별시 중구 다산로33길 10-18
신사동 가로수길,서울 강남구,서울특별시 강남구 신사동
신석구 사택 터,서울 중구,서울특별시 중구 청계천로 100
신선경과 류인호 묘역,서울 송파구,서울특별시 송파구 동남로 263
신천 어린이교통공원,서울 송파구,서울특별시 송파구 올림픽로35다길 33
신촌 플레이버스,서울 서대문구,서울특별시 서대문구 연세로5길 11
"신트리공원(농촌체험,자연학습장)",서울 양천구,서울특별시 양천구 신정동
실로암사우나찜질방,서울 중구,서울특별시 중구 중림로 49
쌈지길,서울 종로구,서울특별시 종로구 인사동길 44
씨랄라 워터파크,서울 영등포구,서울특별시 영등포구 문래로 164
아띠인력거,서울 종로구,서울특별시 종로구 북촌로5길 43
"아리수 정수센터 (암사,뚝섬,영등포)",서울 강동구,서울특별시 강동구 아리수로 131
아리수나라,서울 광진구,서울특별시 광진구 능동로 216
아시아공원,서울 송파구,서울특별시 송파구 올림픽로 44
아차산,서울 광진구,서울특별시 광진구 영화사로 135
아차산봉수대터,서울 중랑구,서울특별시 중랑구 신내동
아차산생태공원,서울 광진구,서울특별시 광진구 영화사로 145
아차산성,서울 광진구,서울특별시 광진구 광장동
아쿠아플라넷 63,서울 영등포구,서울특별시 영등포구 63로 50
아현동 전골목,서울 마포구,서울특별시 마포구 굴레방로9길 17
안녕인사동,서울 종로구,서울특별시 종로구 인사동길 49
안양암(서울),서울 종로구,서울특별시 종로구 창신5길 59-2
안양천 사계절 테마원,서울 양천구,서울특별시 양천구 목동동로12길 60
안중근의사 동상,서울 용산구,서울특별시 용산구 후암동 30-80
암사생태공원,서울 강동구,서울특별시 강동구 선사로 83-66
압구정 로데오거리,서울 강남구,서울특별시 강남구 압구정동
약사사(서울),서울 강서구,서울특별시 강서구 금낭화로17길 261
약수사(서울),서울 관악구,서울특별시 관악구 약수암1길 28
양재 시민의숲,서울 서초구,서울특별시 서초구 매헌로 99
양재동 화훼공판장 (꽃문화체험관),서울 서초구,서울특별시 서초구 강남대로 27
양재천 생태공원,서울 서초구,서울특별시 서초구 바우뫼로12길
"양천공원(통합놀이터,키지트,베이비존)",서울 양천구,서울특별시 양천구 목동동로 지하 111
양천구 어린이교통공원,서울 양천구,서울특별시 양천구 목동남로 106-23
양천나눔누리센터,서울 양천구,서울특별시 양천구 중앙로 250
양천생활안전체험교육관,서울 양천구,서울특별시 양천구 목동서로 363
양천향교,서울 강서구,서울특별시 강서구 양천로47나길 53
양화진외국인선교사묘원(외인묘지),서울 마포구,서울특별시 마포구 양화진길 46
어린이 감각놀이터 디키디키,서울 중구,서울특별시 중구 을지로 281
엘크레,서울 강남구,서울특별시 강남구 압구정로14길 39
여계묘역,서울 구로구,서울특별시 구로구 고척동
여의도공원,서울 영등포구,서울특별시 영등포구 여의공원로 120
여의도샛강생태공원,서울 영등포구,서울특별시 영등포구 여의동로 48
여의천,서울 서초구,서울특별시 서초구 신원동
연남동 공방거리,서울 마포구,서울특별시 마포구 성미산로28길
연세로,서울 서대문구,서울특별시 서대문구 연세로 일대
"연의근린공원(생태학습관, 북카페)",서울 양천구,서울특별시 양천구 신정이펜1로 12
연필로 명상하기,서울 중구,서울특별시 중구 퇴계로20길 50
연화사(서울),서울 동대문구,서울특별시 동대문구 경희대로3길 56
영등포 신길동 홍어거리,서울 영등포구,서울특별시 영등포구 신길로 200-20
영등포공원,서울 영등포구,서울특별시 영등포구 신길로 275
영화사(서울),서울 광진구,서울특별시 광진구 영화사로 107
예지원,서울 중구,서울특별시 중구 장충단로 72
오금공원,서울 송파구,서울특별시 송파구 오금로 363
오동근린공원,서울 강북구,서울특별시 강북구 덕릉로42길 49
오목공원,서울 양천구,서울특별시 양천구 목동서로 159-2
오미요리연구소,서울 동대문구,서울특별시 동대문구 약령중앙로 35-1
오휘스파논현,서울 강남구,서울특별시 강남구 학동로21길 52
옥천암(서울),서울 서대문구,서울특별시 서대문구 홍지문길 1-38
온수공원,서울 구로구,서울특별시 구로구 오류동
온수도시 자연공원(잣절공원),서울 구로구,서울특별시 구로구 고척로3길 86-52
올리바인 스파,서울 종로구,서울특별시 종로구 통일로16길 4-1
올림픽공원,서울 송파구,서울특별시 송파구 올림픽로 424
올림픽대교,서울 송파구,서울특별시 송파구 신천동
와룡공원,서울 종로구,서울특별시 종로구 와룡공원길 192
용굴암(서울),서울 노원구,서울특별시 노원구 덕릉로129가길 242
용덕사(서울),서울 강북구,서울특별시 강북구 우이동 산68
용마산,서울 중랑구,서울특별시 중랑구 용마산로62길 53
용마폭포공원,서울 중랑구,서울특별시 중랑구 용마산로 250-12
용산가족공원,서울 용산구,서울특별시 용산구 서빙고로 185
용산공원 갤러리,서울 용산구,서울특별시 용산구 한강대로 237
용산성당,서울 용산구,서울특별시 용산구 효창원로15길 37
